	text	labels	title
1244	"a powinna 6.
Może ma ostry zapierdol?
Kelnerka nie powinna znać
takich słów.
Na pewno nie potrzebujesz
więcej kawy.
Przecież nie umierają z głodu.
Dostają minimalne stawki."	0	Reservoir Dogs
1245	"Kiedyś też mało zarabiałem,
ale nikt nie dawał mi napiwków.
Kelnerki liczą na twój gest.
Wiesz, co to jest? Skrzypeczki
grające tylko dla kelnerek.
Nic z tego nie kapujesz.
One harują. To ciężka praca.
Ci w McDonaldzie też,
ale im nie dajesz napiwków."	0	Reservoir Dogs
1246	"Też cię karmią.
Przyjęło się: Tym dawać,
a tym nie. Bzdura!
To najczęstszy zawód
wśród kobiet bez studiów.
Jedyny, z jakiego może wyżyć
każda kobieta.
Dzięki napiwkom."	0	Reservoir Dogs
1247	"Chrzanię to!
Przykro mi, że rząd opodatkował
napiwki, ale to nie moja wina.
Kelnerki są jedną z wielu grup
regularnie walonych w dupę przez rząd.
Podpiszę protest w tej sprawie,
nawet zagłosuję,
ale nie dostosuję się."	0	Reservoir Dogs
1248	"A na brak studiów są dwa słowa:
""Opanuj, kurwa, komputer"".
Bo jeśli liczysz na mnie,
to się zdziwisz.
Przekonał mnie,
oddajcie dolara.
Zostaw.
Drużyna, do boju."	0	Reservoir Dogs
1249	"Chwila... Kto się nie zrzucił?
- Pan Pink.
- Czemu?
- Nie daje napiwków.
- Nie? Dlaczego?
- Nie uznaje tego.
- Stul pysk.
Jak to - nie uznajesz?"	0	Reservoir Dogs
1250	"Wypluj dolara, sknero!
Zapłaciłem za twoje śniadanie.
Dlatego się dorzucę,
ale zwykle tego nie robię.
Mam gdzieś, co robisz zwykle.
Zrzucaj się, jak wszyscy.
Dziękuję.
To było Partridge Family
i ""Doesn't Somebody..."","	0	Reservoir Dogs
1251	"a później Edison Lighthouse
z ""Love Grows..."".
Weekend ""Superdźwięków lat '70""
trwa. ""Keep On Truckin"".
Występują
www.NapiProjekt.pl - nowa jakość napisów.
Napisy zostały specjalnie dopasowane do Twojej wersji filmu.
WŚCIEKŁE PSY"	0	Reservoir Dogs
1252	"Zdjęcia
Umieram!
- Umrę!
- Wytrzymaj, stary.
Umrę!
- Przepraszam.
- Daj rękę!"	0	Reservoir Dogs
1253	"Jak mogła mnie zabić?
Kto by pomyślał?
Przestań pieprzyć!
Jesteś kurewsko ranny,
ale nie umierasz.
Umrę!
Sram ze strachu od tej krwi!
Wiem, że umrę!"	0	Reservoir Dogs
1254	"Nie wiedziałem,
że skończyłeś medycynę.
Jesteś lekarzem?
Odpowiedz: Jesteś lekarzem?
Nie.
Więc skąd możesz wiedzieć?"	0	Reservoir Dogs
1255	"Skończ z amatorską diagnozą
i mnie wysłuchaj.
Odwiozę cię,
a Joe wezwie lekarza.
Lekarz cię poskleja
i nic ci nie będzie.
Powiedz:
""Nic mi nie będzie."""	0	Reservoir Dogs
1256	"""Nic mi nie będzie!""
Cholera, mów:
""Nic mi nie będzie.""
Powiedz to pieprzone zdanie!
Mów!
Nic mi nie jest."	0	Reservoir Dogs
1257	"Zgadza się.
Nic mi nie jest.
Jesteśmy.
Jesteśmy w magazynie.
Kto jest twardzielem? Kto?"	0	Reservoir Dogs
1258	"- No kto?
- Ja jestem twardzielem.
Jesteś kurewskim twardzielem.
Jesteśmy w magazynie, widzisz?
Udało nam się.
Kurwa, udało się."	0	Reservoir Dogs
1259	"Jesteśmy w magazynie.
Patrz, gdzie jesteśmy.
Nie wal łbem,
wybijesz dziurę w podłodze.
Masz coś do podłogi?
Nie mogę ci pomóc,
ale kiedy przyjedzie Joe,"	0	Reservoir Dogs
1260	"a zaraz powinien się zjawić,
zajmie się tobą.
Zaczekamy na niego.
- Na kogo czekamy?
- Na Joe.
Larry, kurewsko się boję.
Możesz mnie przytulić?"	0	Reservoir Dogs
1261	"Śmiało, bój się.
Na dziś byłeś już dość odważny.
Odpocznij, dobrze?
Nie umrzesz.
Kiedy przyjedzie Joe,
postawi cię na nogi."	0	Reservoir Dogs
1262	"Jestem poważnie ranny.
Nie jest dobrze.
Masz złote serce.
Przez chwilę miałem stracha,
ale już się uspokoiłem.
Dostałem postrzał w brzuch
i bez pomocy lekarza umrę."	0	Reservoir Dogs
1263	"- Nie zawiozę cię do szpitala.
- Pierdolę więzienie!
Zostaw mnie przed wejściem.
Wyrzuć na chodnik,
poradzę sobie.
Nic im nie powiem.
Przysięgam na Boga."	0	Reservoir Dogs
1264	"Spójrz mi w oczy.
Nic im nie powiem.
Będziecie bezpieczni.
Nie umrzesz, młody.
Posłuchaj. Wyliżesz się."	0	Reservoir Dogs
1265	"Postrzały w kolano i brzuch
są najboleśniejsze.
- Co ty powiesz?
- Ale umiera się od nich powoli.
Całymi dniami.
Będziesz chciał umrzeć,
ale czas działa na twoją korzyść.
Ktoś nas sypnął!"	0	Reservoir Dogs
1266	"Orange dostał?
W brzuch.
- Gdzie Brown?
- Nie żyje.
Jak zginął?
A jak myślisz?
Glina go zastrzelił."	0	Reservoir Dogs
1267	"Jest kurewsko źle. Jest źle?
Czyli nie ""dobrze""?
Przejebane.
Ktoś nas pięknie wyruchał.
Myślisz, że ktoś sypnął?"	0	Reservoir Dogs
1268	"Masz wątpliwości?
Nie myślę, wiem.
Skąd się wzięły te gliny?
Nie było ich i nagle są?
Nie słyszałem syren.
Od włączenia alarmu
są jeszcze cztery minuty,
chyba że przypadkiem
obok przejeżdża patrol."	0	Reservoir Dogs
1269	"A tam wpadło 17 niebieskich,
świetnie zorientowanych. Byli tam!
Pamiętasz drugą falę?
Ci zareagowali na alarm,
ale pierwsi czekali na nas.
Nie pomyślałeś?
Nie miałem czasu.
Musiałem uciekać."	0	Reservoir Dogs
1270	"A potem zająłem się nim.
A ja myślę tylko o tym!
Miałem zamiar
tu nie przyjeżdżać!
A jeśli znają to miejsce?
Gliny mogą już tu jechać!
Chodź stąd idziemy.
Tam."	0	Reservoir Dogs
1271	"Będę cię miał na oku.
Jestem obok.
Co ja tu robię?
Ta robota od razu mi śmierdziała.
Trzeba było sobie dać spokój.
Kiedy mnie złapali na kupowaniu
trawy, było to samo.
Facet mi się nie podobał,
nie ufałem mu,"	0	Reservoir Dogs
1272	"powinienem był sobie odpuścić,
a nie odpuściłem,
- z powodu jebanej kasy!
- Stało się. Ochłoń.
Uspokoiłeś się?
Tak.
Obmyj twarz."	0	Reservoir Dogs
1273	"Odetchnij.
Zapal papierosa.
Rzuciłem. A masz fajki?
Masz.
Obgadajmy to."	0	Reservoir Dogs
1274	"Wszystko szło dobrze,
aż odpalił alarm.
Odwracam się,
na zewnątrz są gliny.
Nie zdążyłem mrugnąć.
Wszyscy się zesrali.
- Pan Blonde zaczął strzelać...
- Nie tak."	0	Reservoir Dogs
1275	"Czemu?
Gliny nie pojawiły się po alarmie.
Dopiero jak Blonde zaczął strzelać.
- Kiedy usłyszałem alarm...
- Nie tak prędko.
Nie ujawnili się,
póki pan Blonde nie oszalał.
Wiem, że tam byli, ale odkryli się,
kiedy Blonde zaczął strzelać."	0	Reservoir Dogs
1276	"Dlatego wiem, że ktoś sypnął.
- Nie kumasz, panie White?
- Dość mam pana White!
Nie chcę znać twojego nazwiska!
Swojego też ci nie podam.
Masz rację, jest źle.
A ty jak uciekłeś?"	0	Reservoir Dogs
1277	"Strzelając.
Wystrzelałem sobie drogę.
Z drogi!
Spieprzać z drogi!
Człowieku,
o co ci, kurwa, chodzi?
Kutas!"	0	Reservoir Dogs
1278	"Wyłaź!
Postrzeliłem parę glin.
Zabiłeś kogoś?
- Kilku gliniarzy.
- Ludzi nie?
Tylko gliny.
A ten cały pan Blonde?"	0	Reservoir Dogs
1279	"To najbardziej
pojebana rzecz, jaką widziałem.
Po co Joe go wynajął?
Nie chcę zabijać.
Ale jeśli ktoś stoi mi na drodze,
musi z niej zejść.
Też tak to widzę."	0	Reservoir Dogs
1280	"Wybór między 10-letnią odsiadką,
a zabiciem skurwiela...
jest oczywisty.
Ale nie jestem wariatem.
Co ten Joe sobie, kurwa, wyobrażał?
Z takimi się nie pracuje.
Mamy szczęście,
że nie powybijał nas."	0	Reservoir Dogs
1281	"Mało brakowało,
żebym sam go załatwił.
Wszyscy panikują. Wszyscy.
W sytuacji stresowej
to naturalne.
Nic na to nie poradzisz.
Ale panikuje się wewnątrz.
W głowie."	0	Reservoir Dogs
1282	"Ma się kilka sekund
na opanowanie sytuacji,
ale nie zaczyna się
zabijać ludzi.
Trzeba działać jak zawodowiec.
Psychopata nie jest zawodowcem.
Z psychopatą się nie pracuje,
bo nie wiadomo, co zaraz zrobi."	0	Reservoir Dogs
1283	"Powiedziałem, że już nie palę,
ale wezmę trochę
dla najbliższych przyjaciół.
Zgodziła się na 10%
i trawę za darmo dla mnie,
bylebym jej pomógł w weekend.
Nie chciała sama jechać do klienta.
Zwykle zabierała brata,
ale go zatrzymali."	1	Reservoir Dogs
1284	"Za co?
Niezapłacone mandaty,
zatrzymali go przypadkiem.
Nie chciała chodzić sama
z paczką trawy,
ale mi się nie chciało.
Miałem złe przeczucie.
Ale ona prosi, prosi...
aż mam dość i mówię: ""Dobra""."	1	Reservoir Dogs
1285	"Klient miał czekać na dworcu.
Pojechałeś na dworzec z zielem?
Facet uciekał, nie wiem czemu.
Przyjeżdżamy na dworzec,
czekamy na gościa.
Mam ziele w torbie na ramieniu
i muszę się wylać."	1	Reservoir Dogs
1286	"Mówię namiarowi,
że idę do toalety.
Wchodzę i kogo widzę?
Czterech szeryfów okręgowych
i owczarka.
- Czekali na ciebie?
- Nie, po prostu gadali.
Kiedy wszedłem, zamilkli
i spojrzeli na mnie."	1	Reservoir Dogs
1287	"- Cholernie trudna sytuacja.
- Owczarek zaczyna szczekać.
Szczeka na mnie.
To oczywiste, że na mnie.
Każdy nerw,
zmysły, krew w żyłach,
całe ciało wyje:
""Uciekaj! Zjeżdżaj stąd!""."	1	Reservoir Dogs
1288	"Zalewa mnie panika.
Szok wali mnie w twarz.
Stoję, ociekając paniką,
a gliny patrzą na mnie
i wiedzą, czują to,
jak ten pies. Czują, że coś mam.
Zamknij się."	1	Reservoir Dogs
1289	"Mam wyciągniętą broń, nie?
Celuję w gościa.
Mówię: ""Nie ruszaj się"".
Idiota patrzy na mnie
i mówi: ""Wiem, wiem..."",
ale prawą ręką sięga do schowka.
Krzyczę: ""Fiucie, rozwalę cię!
Ręce na deskę rozdzielczą!""."	1	Reservoir Dogs
1290	"A on patrzy na mnie, kiwa głową.
""Wiem, wiem...""
A ręka jest coraz bliżej schowka.
Mówię: ""Koleżko,
strzelę ci prosto w ryj,
jeśli nie położysz rąk na desce"".
Aż jego dziewczyna,
seksowna azjatycka dziwka,"	1	Reservoir Dogs
1291	"krzyczy: ""Chuck, oszalałeś?
Posłuchaj policjanta!"".
Wreszcie się ocknął
i położył łapy na desce.
Po co sięgał?
Po dowód rejestracyjny.
Idiota nie miał pojęcia,
ile brakowało do strzału. Tyle!"	1	Reservoir Dogs
1292	"Tak trzeba sobie radzić.
Srasz w gacie,
ale nurkujesz i pływasz.
- Powiedz więcej o Cabocie.
- Czy ja wiem? To fajny facet.
Zabawny. Zabawny gość.
Pamiętasz
""Fantastyczną Czwórkę""?"	1	Reservoir Dogs
1293	"Z tą niewidzialną laską
i tak dalej...
Był tam Thing.
Skurwiel wygląda jak Thing.
Zaczynamy! Bierz kurtkę,
czekamy na dole.
Schodzę.
Schodzi."	1	Reservoir Dogs
1294	"Tylko nie daj teraz dupy.
Nie wiedzą.
Nic nie wiedzą.
Nic ci nie będzie.
Jesteś pistolet, wierzą ci,
bo jesteś super.
Idzie nasz chłopak."	1	Reservoir Dogs
1295	"Trzeba być kompletnym debilem,
żeby być tajniakiem.
- Chcesz?
- Daj pazur niedźwiedzia.
Wiem, co mówię.
Czarne kobiety są inne niż białe.
- Jest drobna różnica.
- Śmieszne. Wiesz, o czym mówię.
Biała znosi to,"	1	Reservoir Dogs
1296	"na co czarna się nie zgodzi.
Jeśli przekroczysz granicę,
- zjebie cię.
- Zgadzam się. Widziałem.
Jeśli to taki truizm,
to czemu każdy czarnuch
traktuje swoją kobietą jak gówno?
Te same czarnuchy,
które się pienią publicznie,"	1	Reservoir Dogs
1297	"są w domu pacyfikowani.
- Nie ci.
- Ci też.
Opowiem wam historię.
W jednym z klubów taty
pracowała czarna kelnerka, Elois.
- Mówili na nią Lady E.
- Była z Compton?"	1	Reservoir Dogs
1298	"- Z Ladora Heights.
- Czarne Beverly Hills.
Nie czarne Beverly Hills,
tylko czarne Palos Verdes.
Była pożeraczką mężczyzn.
Każdy, kto na nią spojrzał
choć raz, zaraz zwalił konia.
Wyglądała jak Christie Love.
Pamiętacie jej program?"	1	Reservoir Dogs
1299	"O czarnej policjantce?
Mówiła:
""Aresztuję cię, kochaneńki.""
- Jak się nazywała ta aktorka?
- Pam Grier.
Nie, to była ta druga.
Ta z filmu."	1	Reservoir Dogs
1300	"Christie Love była Pam Grier
w telewizji, bez Pam Grier.
- To kto grał Christie Love?
- Skąd mam wiedzieć?
Będzie mnie to dręczyć.
Nieważne, kto,
ale wyglądała jak Elois.
- Anne Francis.
- Nie, to ""Honey West""."	1	Reservoir Dogs
1301	"- Anne Francis jest biała.
- Zamknijcie się, opowiadam.
Wyglądała jak Elois.
Przychodzę,
jest Carlos, barman.
Meksykaniec, mój kumpel.
Pytam go: ""Gdzie jest Lady E?""."	1	Reservoir Dogs
1302	"Okazało się, że Lady E
miała gównianego męża. Chuja.
Robił jej różne rzeczy.
Jakie? Bił ją?
Nie wiem, różne rzeczy.
Aż rozegrała to na spokojnie.
Poczekała, aż łajza się schlał,"	1	Reservoir Dogs
1303	"zasnął na kanapie,
ona się podkrada,
smaruje mu fiuta klejem
i przykleja mu go do brzucha.
- Jezu Chryste...
- Serio. Mówię poważnie.
- Musieli wezwać pogotowie.
- Odlot.
Wkurzył się?"	1	Reservoir Dogs
1304	"A co byś czuł, gdybyś musiał lać,
stojąc na rękach?
Lubicie się pośmiać,
powygłupiać, co?
Chichoczecie jak licealistki.
Opowiem wam kawał.
Pięciu facetów
siedzi w San Quentin."	1	Reservoir Dogs
1305	"Zastanawiają się, jak tam trafili.
""Co zrobiliśmy nie tak?
Czego nie zrobiliśmy?
To twoja wina, jego, moja...""
Aż wreszcie ktoś mówi:
""Chwileczkę...""
""Kiedy planowaliśmy skok,
opowiadaliśmy tylko kawały"".
Zrozumiano?"	1	Reservoir Dogs
1306	"Nie chcę na was krzyczeć.
Po skoku, na pewno udanym,
możemy jechać na Hawaje
i tam tarzać się ze śmiechu.
Ale teraz chodzi o biznes.
Poza mną i Eddiem,
bo nas znacie,"	1	Reservoir Dogs
1307	"każdy będzie miał ksywę.
W żadnych okolicznościach
nie wolno wam mówić do siebie
po imieniu.
Nie życzę sobie
osobistych pogawędek.
Gdzie byliście,
jak ma na imię żona,"	1	Reservoir Dogs
1308	"gdzie siedzieliście,
jaki okradliście bank.
Jeśli już musicie,
macie mówić o tym, co zrobicie.
To wystarczy.
Nazywacie się tak:
Pan Brown,"	1	Reservoir Dogs
1309	"pan White,
pan Blonde,
pan Blue, pan Orange,
- pan Pink.
- Czemu Pink?
Bo jesteś pedałem."	1	Reservoir Dogs
1310	"- Nie możemy wybrać?
- Wykluczone.
Próbowałem, nie udało się.
Czterech chciało być panem Black.
Nie znają się,
więc żaden nie odpuścił.
Ja wybieram, jesteś Pink.
Ciesz się, że nie Yellow."	1	Reservoir Dogs
1311	"- Pan Brown to prawie pan Gówno.
- A pan Pink brzmi jak pan Cipa.
Może będę panem Purple?
Tak, będę p. Purple.
Nie, bo panem Purple
jest ktoś inny na innej robocie.
Jesteś Pink!
Co za różnica?"	1	Reservoir Dogs
1312	"Łatwo ci mówić, jesteś White.
To brzmi fajnie.
Jeśli ci wszystko jedno,
zamienisz się?
Nikt się nie będzie zamieniał.
To nie zebranie rady miejskiej.
Słuchaj, panie Pink.
Są dwie drogi do skoku:
Moja albo stanowa."	1	Reservoir Dogs
1313	"Co wybierasz?
Joe, wyluzuj.
Jestem Pink, idźmy dalej.
Jak mi się zechce.
Do wszystkich dotarło?
Przez was ledwo mówię."	1	Reservoir Dogs
1314	"Do roboty.
Jeszcze raz. Ty?
Pilnuję drzwi.
Nie wpuszczam i nie wypuszczam.
- Brown?
- Czeka w samochodzie.
Na znak podjeżdża pod sklep."	1	Reservoir Dogs
1315	"- Blonde i Blue?
- Pilnują pracowników i klientów.
- Dupa tej laski?
- Siedzi mi na fiucie.
Ja i pan Pink?
Idziecie z kierownikiem
po diamenty.
Interesują nas kamienie, kropka."	1	Reservoir Dogs
1316	"Ponieważ olewamy gabloty,
nie powinno być alarmu.
Wychodzimy po 2 minutach.
A jeśli kierownik
nie da diamentów?
Takie sklepy są ubezpieczone.
Mają nie stawiać oporu."	1	Reservoir Dogs
1317	"Jeśli jakiś klient czy pracownik
będzie grał Bronsona,
wbij mu kolbą nos w czaszkę.
Zaraz padnie na podłogę.
Wszyscy podskakują,
on krwawi na podłodze.
Po tym nikt się nie odezwie.
Jakaś dziwka może pyskować.
Spójrz, jakbyś miał jej przyłożyć,"	1	Reservoir Dogs
1318	"to szybko zamknie mordę.
Z kierownikiem jest inaczej.
Wie, że nie należy brykać.
Gdyby zgrywał kowboja,
trzeba go złamać w pół.
Jeśli nie zechce gadać,
obetnij mu palec.
Mały. I powiedz,
że następny będzie kciuk."	1	Reservoir Dogs
1319	"Powie ci, że nosi damskie majtki.
Jestem głodny. Chodź na taco.
Krew...
- Oślepłem!
- Nie, krew zalewa ci oczy.
Nie żyje? Umarł czy nie?"	1	Reservoir Dogs
1320	"Chodźmy.
Stać!
Wyłaź!
Przepraszam, Larry!
Jak mogła mnie zabić?
Kto by pomyślał?"	1	Reservoir Dogs
1321	"Przestań pieprzyć!
Jesteś kurewsko ranny,
ale nie umierasz.
Sram ze strachu od tej krwi!
Wiem, że umrę!
- Co się stało?
- Obciął mu ucho, chciał go spalić."	1	Reservoir Dogs
1322	"- Co? Nie dosłyszałem.
- Powiedziałem...
Blonde oszalał,
schlastał mu twarz,
chciał go spalić żywcem.
Glinę?
Oszalał?
Mniej więcej tak?"	1	Reservoir Dogs
1323	"Szykował przekręt.
Chciał zabić glinę i mnie,
a potem rozwalić was
i zwiać z diamentami.
Nie mówiłem? Ten zboczony gnój
był psycholem.
Mogłeś spytać glinę,
gdybyś go nie zabił."	1	Reservoir Dogs
1324	"Mówił o tym, kiedy go kroił.
Nie wierzę. To bez sensu.
Dla mnie to oczywiste.
Nie widziałeś, co zrobił na skoku.
Ucho jest odcięte."	1	Reservoir Dogs
1325	"Powiem to na głos,
bo chcę to sobie wyjaśnić.
Pan Blonde miał cię zabić,
a potem nas,
zabrać diamenty i zwiać,
dobrze rozumiem? Tak twierdzisz?
Przysięgam na duszę matki,
że tak było."	1	Reservoir Dogs
1326	"Człowiek, którego zabiłeś,
wyszedł z paki.
Złapali go w magazynie
z gorącym towarem.
Puściliby go,
gdyby tylko wymienił nazwisko taty,
ale siedział cicho.
Odsiedział swoje jak mężczyzna."	1	Reservoir Dogs
1327	"Cztery lata, dla nas.
Chcesz powiedzieć,
że mój przyjaciel,
który odsiedział 4 lata
dla mojego ojca,
nie poszedł na żaden układ...
Że teraz, kiedy wyszedł
i chcemy mu się odwdzięczyć,"	1	Reservoir Dogs
1328	"nagle miałby postanowić,
tak, kurwa, po prostu,
nas orżnąć?!
Powiedz, jak było naprawdę.
Po co?
Będzie dalej pieprzył.
Ten człowiek nas wrobił."	1	Reservoir Dogs
1329	"- Tato, nie wiem, co się stało.
- Nie szkodzi, ja wiem.
- O czym ty mówisz?
- To gówno jest z policji.
Nie mam najmniejszego pojęcia,
o czym, kurwa, mówisz!
Nie wiem, co ci się wydaje,
ale mylisz się.
Nie."	1	Reservoir Dogs
1330	"Uwierz, popełniłeś błąd.
To dobry chłopak.
Wiem, że jesteś kurewsko wściekły,
wszyscy jesteśmy nakręceni,
ale obszczekujesz nie to drzewo.
- Znam go, nie zrobiłby tego.
- Gówno wiesz!
Ja wiem. Kutas dał glinom cynk,
przez niego Blue i Brown zginęli."	1	Reservoir Dogs
1331	"- Blue nie żyje?
- Kompletnie.
Skąd to wiesz?
Tylko jego nie byłem pewien
na 100%.
Musiałem być chory,
żeby go wziąć.
To twój dowód?!"	1	Reservoir Dogs
1332	"Wystarczy mi intuicja.
Nie będę jej dłużej lekceważyć.
Odbiło ci?
Nie pozwolę ci popełnić błędu.
Panowie, komu to potrzebne?
Mamy być zawodowcami!
Larry, znamy się sporo czasu.
Zrobiliśmy wiele skoków."	1	Reservoir Dogs
1333	"To niepotrzebne.
Opuśćmy broń
i przegadajmy to wszystko.
Joe, jeśli go zabijesz, zginiesz.
Powtarzam: Zabij go, a zginiesz."	1	Reservoir Dogs
1334	"Przyjaźnimy się,
szanujesz tatę,
ja szanuję ciebie, ale wpakuję ci
kulę w serce. Opuść broń!
Nie zmuszaj mnie do tego.
Przestań celować w tatę!
Przepraszam..."	1	Reservoir Dogs
1335	"Wygląda na to, że...
czeka nas odsiadka.
Jestem gliną.
Przepraszam.
Strasznie mi przykro..."	1	Reservoir Dogs
1336	"Jestem gliną.
Przepraszam...
Przepraszam.
Rzuć broń!
Nie rób tego!"	1	Reservoir Dogs
1337	"Człowiek...
prawdopodobnie najbardziej tajemniczy gatunek
na naszej planecie.
Zagadka pełna pytań, na które nikt nie odpowiedział.
Kim jesteśmy?
Skąd pochodzimy?
Dokąd zmierzamy?
Skąd wiemy to, co myślimy że wiemy?"	0	Run Lola Run
1338	"Dlaczego w ogóle w coś wierzymy?
Niezliczone pytania
w poszukiwaniu jednej odpowiedzi...
odpowiedzi, z której zrodzi się
kolejne pytanie...
a z następnej odpowiedzi
powstanie następne pytanie, i tak dalej...
Ale czyż na końcu
nie będzie to i tak to samo pytanie?"	0	Run Lola Run
1339	"I zawsze ta sama odpowiedź?
Piłka jest okrągła. Mecz trwa
90 minut. Musisz się z tym zgodzić.
Cała reszta jest czystą teorią.
Wszystko może się wydarzyć!
""BIEGNIJ LOLA BIEGNIJ"""	0	Run Lola Run
1340	"- Manni?
- Lola.
Co się dzieje? Gdzie jesteś?
Gdzie ja jestem ?
Gdzie ty jesteś, do cholery?
- Dotarłam tam za późno.
- Ale dlaczego dzisiaj? Zawsze byłaś na czas!
Mój skuter został skradziony.
To bez znaczenia."	0	Run Lola Run
1341	"To ma znaczenie!!
Co z tobą?
To nie była moja wina, Manni.
Poszłam kupić papierosy.
Nie uwierzyłbyś, jak szybki
był ten facet.
Nic nie mogłam zrobić.
Zanim wyszłam już go nie było."	0	Run Lola Run
1342	"Wzięłam więc taksówkę
Ale ten palant pojechał na Wschód.
Oni także mają ulicę Grunewald.
Gdy to zauważyłam, było już za późno.
Nie przyszło mi to po prostu do głowy.
Ciągle myślałam o skuterze.
- Wszystko jedno.
- Gdy już tam dotarłam, ciebie nie było."	0	Run Lola Run
1343	"Teraz to i tak bez znaczenia.
Jestem skończony.
- Ale dlaczego?
- Pomóż mi, Lola!
Nie wiem co mam robić.
Ciebie tam nie było,
a ja nieźle nabroiłem.
Spieprzyłem to. Jestem taki głupi!"	0	Run Lola Run
1344	"Uspokój się.
Co się stało?
Po prostu opowiedz mi co się stało?
Lola, on mnie zabije.
Już po mnie.
Przestań! Przerażasz mnie.
Co się wydarzyło?
- Złapali cię?
 - Nie, ale to już by było coś."	0	Run Lola Run
1345	"Wszystko przebiegało wspaniale.
Podjechaliśmy samochodami i pojawili się tamci.
Zapłacili i było po wszystkim.
Bułka z masłem.
Przerzucili mnie przez granicę
i zostawili mnie przed wejściem.
Poszedłem wtedy do faceta, który
wyglądał jak cyklop. Skończył błyskawicznie.
Wszystko było na czas,
za wyjątkiem ciebie."	0	Run Lola Run
1346	"Nie było tam ciebie.
- I co dalej?
- Nic. Nie było tam nawet budki telefonicznej.
Nie mogłem nawet zadzwonić po taksówkę,
więc poszedłem na stację metra.
W wagonie był ten bezdomny...
Z jakiegoś powodu się przewrócił,
i nagle pojawili się gliniarze."	0	Run Lola Run
1347	"Zmyłem się, jak zwykle...
stary nawyk.
- Torba!
- Torba.
Torba!
Jestem pieprzonym amatorem!
Dupek!
To mogło się przytrafić tylko mnie!
Gdybyś przyjechała to nic by się nie wydarzyło."	0	Run Lola Run
1348	"Zawsze byłaś na czas!
- Nie zadzwoniłeś na następną stację?
- Jasne, że tak.
Ale już było za późno.
Pieprzonej torby już nie było.
I wiem kto ją ma. Ten bezdomny!
Ten dziwak z reklamówkami!
Leci pewnie teraz na Florydę
lub Hawaje..."	0	Run Lola Run
1349	"lub do Kanady, czy Hong Kongu
albo na Bermudy czy gdziekolwiek indziej.
- A co z Ronnim?
- Zabije mnie.
- Musisz mu powiedzieć.
- Nie ma mowy!
- Dlaczego?
- Nie uwierzy mi!
Raz zatrzymałem sobie karton fajek.
Od razu to zauważył."	0	Run Lola Run
1350	"On nie wierzy nikomu.
Ta robota to był test...
żeby się przekonać, czy można mi ufać.
Ile tam było,
w tej torbie?
- 100,000.
- Co?"	0	Run Lola Run
1351	"- 100,000. Mówiłem ci, że to był test.
- Wspaniale!
Widzisz! Wiedziałem, że nic nie wymyślisz.
Zawsze mówiłem, że nadejdzie kiedyś taki dzień
kiedy nie będziesz wiedziała co robić.
Nadejdzie on nie wtedy, gdy będziesz umierać, wcześniej!
Mówiłaś: ""Miłość wszystko potrafi."""	0	Run Lola Run
1352	"- Znajdź więc 100,000 marek w 20 minut.
- 20 minut?
W 20 minut. Ronnie powiedział, żebym
był o 12:00 przy wodnej wieży.
- Musisz uciekać, Manni!
- Nie.
- Dlaczego nie?
- Nikt nie ucieknie Ronniemu.
- Ucieknę z tobą."	0	Run Lola Run
1353	"Gdy Ronnie zjawi się tu za 20 minut,
odstrzeli mi głowę!
Przestań, Manni!
Dlaczego?
Nie zdobędziesz mi przecież 100,000!
Rozerwie mnie na 100,000 kawałków...
które wiatr zawieje nad Morze Północne
i po Mannim!"	0	Run Lola Run
1354	"- Nic nie możesz zrobić!
- Przestań!!
Posłuchaj mnie.
Nie łam się. Pozostań tam, gdzie jesteś.
Będę za 20 minut.
- Chcesz zastawić swoje diamenty?
Spotkamy się."	0	Run Lola Run
1355	"Jestem w budce telefonicznej,
na przeciwko Spirale Bar.
OK, zostań tam gdzie jesteś.
Przyrzekam, że coś wymyślę.
Za 20 minut, dobra?
Pójdę do supermarketu Bolle
i wezmę sobie te 100 patyków.
Przestań!"	0	Run Lola Run
1356	"Ronnie mówił, że oni zarabiają 200 tysięcy dziennie,
więc do południa powinni już mieć 100.
Zwariowałeś! Nic nie rób!
Zostań w tej przeklętej budce! Już idę.
- Właśnie tak. Obrobię sklep.
- Oszalałeś?
- Nie ruszaj się! Już idę.
- A wtedy co?
Coś wymyślę!"	0	Run Lola Run
1357	"Za 20 minut będę martwy,
chyba że ukradnę te pieniądze!
- Zaczekaj!
- Na co?
Zdobędę jakoś te pieniądze.
Jeżeli cię nie będzie o 12:00
wchodzę tam.
Myśl... myśl... myśl..."	0	Run Lola Run
1358	"Tata!
Lola, idziesz na zakupy?
Potrzebuję szampon.
Wiedziałam oczywiście, że
 twoj znak zodiaku to Strzelec.
Pewnie, im dłużej o tym myślę...
już sama nie wiem.
Co z tego, ty też jesteś żonaty."	0	Run Lola Run
1359	"Hej! Idiotka!
Suka.
Potem...
To jest najgorsze w nocy.
Budzę się
i nie mogę ponownie zasnąć."	0	Run Lola Run
1360	"Boję się.
Boję się ciemności.
Nigdy wcześniej nie bałam się ciemności.
Nigdy wcześniej nawet się nie bałam.
Wtedy myślę o nas...
i o tym, że to tak będzie wiecznie trwało"	0	Run Lola Run
1361	"A ty się nie odważysz...
Wtedy pytam siebie
po co ja to robię?
Jak długo to będzie trwało?
Ukrywanie się, te bezustanne oszustwa?"	0	Run Lola Run
